,type,start_idx,finish_idx,start_time,finish_time,length_time,length_distance,avg_speed,avg_hr
233,MapRead,15172,15194,606.88,607.76,0.8799999999999955,2.884399999999914,3.408798181818182,180.98909090909092
234,Nothing,15194,15288,607.76,611.52,3.759999999999991,10.866400000000112,3.4173131914893617,180.9004255319149
235,CheckCD,15288,15303,611.52,612.12,0.6000000000000227,1.3415999999999713,3.405472,180.624
236,Nothing,15303,15336,612.12,613.44,1.32000000000005,2.683999999999969,3.3577733333333333,180.0
237,MapRead,15336,15357,613.44,614.28,0.8399999999999181,2.021600000000035,3.3096399999999995,180.0
238,Nothing,15357,15426,614.28,617.04,2.759999999999991,5.093599999999924,3.2341733333333336,180.55072463768116
239,MapRead,15426,15443,617.04,617.72,0.6800000000000637,1.6592000000000553,3.06092,181.0
240,Nothing,15443,15596,617.72,623.84,6.1200000000000045,8.621199999999817,2.872760522875817,180.34640522875816
241,MapRead,15596,15619,623.84,624.76,0.9199999999999591,0.5508000000002085,2.3532921739130432,181.0
242,Nothing,15619,15669,624.76,626.76,2.0,1.2519999999999527,1.5835096,181.0
243,MapRead,15669,15701,626.76,628.04,1.2799999999999727,0.9076000000002296,1.15061875,180.59375
244,Nothing,15701,15862,628.04,634.48,6.440000000000055,18.062799999999925,2.30683850931677,175.84248447204968
245,MapRead,15862,15913,634.48,636.52,2.0399999999999636,7.015999999999849,3.0070784313725496,177.43843137254902
246,Nothing,15913,16092,636.52,643.68,7.159999999999968,20.364000000000033,2.8994522905027935,177.7591061452514
247,MapRead,16092,16138,643.68,645.52,1.8400000000000318,5.969200000000001,3.017544347826087,179.34521739130432
248,Nothing,16138,16315,645.52,652.6,7.080000000000041,23.333599999999933,3.227859887005649,179.6115254237288
249,MapRead,16315,16330,652.6,653.2,0.6000000000000227,1.9680000000000746,3.19328,180.0
250,Nothing,16330,16477,653.2,659.08,5.8799999999999955,18.13519999999994,3.160210612244897,179.56462585034015
251,MapRead,16477,16507,659.08,660.28,1.1999999999999318,3.702400000000125,3.1409680000000004,179.08399999999997
252,Nothing,16507,16606,660.28,664.24,3.9600000000000364,12.180000000000064,3.1438747474747473,180.85333333333332
253,MapRead,16606,16625,664.24,665.0,0.7599999999999909,2.5003999999998996,3.116,181.0
254,Nothing,16625,16684,665.0,667.36,2.3600000000000136,8.777599999999893,3.11646372881356,179.91322033898302
255,CheckWatch,16684,16717,667.36,668.68,1.3199999999999363,4.963999999999942,3.135,180.3406060606061
256,Nothing,16717,16739,668.68,669.56,0.8799999999999955,3.5160000000000764,3.154245454545455,178.96545454545455
257,MapRead,16739,16758,669.56,670.32,0.7600000000001046,3.34680000000003,3.1628694736842107,178.13894736842104
258,Nothing,16758,16898,670.32,675.92,5.599999999999909,19.289599999999837,3.1966337142857144,178.392
259,MapRead,16898,16919,675.92,676.76,0.8400000000000318,2.7364000000000033,3.1939314285714278,176.6571428571429
260,Nothing,16919,16959,676.76,678.36,1.6000000000000227,5.354400000000169,3.3273859999999997,178.483
261,MapRead,16959,16997,678.36,679.88,1.5199999999999818,5.289600000000064,3.474853684210526,178.5136842105263
