,type,start_idx,finish_idx,start_time,finish_time,length_time,length_distance,avg_speed,avg_hr
206,MapRead,40001,40085,1602.04,1605.4,3.3600000000001273,5.412799999999606,1.0388119047619047,160.31904761904764
207,Nothing,40085,40490,1605.4,1621.6,16.199999999999818,34.396000000000186,2.0294335802469132,162.9827160493827
208,MapRead,40490,40540,1621.6,1623.6,2.0,5.871999999999844,2.7156080000000005,166.584
209,Nothing,40540,40768,1623.6,1633.72,10.120000000000118,16.347999999999956,2.5671115789473684,165.31140350877192
210,MapRead,40768,40785,1633.72,1634.4,0.6800000000000637,0.5239999999998872,2.4530329411764704,164.8941176470588
211,Nothing,40785,41167,1634.4,1649.68,15.279999999999973,20.86680000000024,1.4952968586387436,160.40523560209425
212,MapRead,41167,41378,1649.68,1658.12,8.439999999999827,6.648400000000038,0.43974597156398104,152.21270142180094
213,Nothing,41378,41940,1658.12,1680.6,22.480000000000018,45.310799999999745,1.6487064056939502,155.65288256227757
214,MapRead,41940,42192,1680.6,1690.68,10.080000000000155,5.421200000000226,0.6698492063492063,156.55460317460316
215,Nothing,42192,42699,1690.68,1710.96,20.279999999999973,29.088799999999992,1.6511420118343199,152.03447731755423
216,MapRead,42699,42778,1710.96,1714.12,3.1599999999998545,5.600800000000163,2.194696202531645,154.23848101265824
217,Nothing,42778,43335,1714.12,1736.4,22.2800000000002,56.31919999999991,2.7198147217235187,160.75425493716335
218,MapRead,43335,43503,1736.4,1743.12,6.7199999999998,11.599599999999555,2.377102380952381,164.37642857142856
219,Nothing,43503,44313,1743.12,1775.52,32.40000000000009,68.66360000000032,2.3549923950617284,161.70725925925922
220,MapRead,44313,44356,1775.52,1777.24,1.7200000000000273,3.633600000000115,2.7936176744186043,158.50883720930236
221,Nothing,44356,44643,1777.24,1788.72,11.480000000000018,18.889999999999873,2.524751916376307,155.7273867595819
222,MapRead,44643,44877,1788.72,1798.08,9.3599999999999,9.750000000000455,1.2382560683760686,147.10358974358977
223,Nothing,44877,45865,1798.08,1837.6,39.51999999999998,63.71719999999959,1.4642093927125506,153.5076923076923
224,MapRead,45865,45971,1837.6,1841.84,4.240000000000009,2.1048000000000684,1.5477452830188678,163.7132075471698
225,Nothing,45971,46177,1841.84,1850.08,8.240000000000009,18.77039999999988,1.3773281553398058,159.86796116504857
226,MapRead,46177,46214,1850.08,1851.56,1.4800000000000182,3.472400000000107,3.0235340540540543,157.90162162162167
227,Nothing,46214,46531,1851.56,1864.24,12.680000000000064,36.85759999999982,3.566311167192428,157.00643533123025
228,MapRead,46531,46605,1864.24,1867.2,2.9600000000000364,7.914800000000014,3.319175675675676,156.44054054054052
229,Nothing,46605,46655,1867.2,1869.2,2.0,6.851999999999862,2.4511199999999995,156.34
230,MapRead,46655,46735,1869.2,1872.4,3.2000000000000455,7.298000000000229,2.3904425000000002,157.8025
231,Nothing,46735,46871,1872.4,1877.84,5.439999999999827,9.828400000000329,2.1120220588235297,159.63823529411764
232,MapRead,46871,46930,1877.84,1880.2,2.3600000000001273,5.177599999999529,2.1269084745762714,161.58305084745766
233,Nothing,46930,47153,1880.2,1889.12,8.919999999999845,21.658400000000256,2.2065467264573995,162.36591928251124
234,MapRead,47153,47364,1889.12,1897.56,8.440000000000055,30.381199999999808,2.41785345971564,162.25763033175355
235,Nothing,47364,47530,1897.56,1904.2,6.6400000000001,19.09439999999995,2.608379518072289,160.1243373493976
236,MapRead,47530,47604,1904.2,1907.16,2.9600000000000364,8.890400000000227,2.5422124324324327,160.43621621621622
237,Nothing,47604,48350,1907.16,1937.0,29.839999999999918,43.63560000000007,1.3305043967828416,155.834745308311
